0.0	0.005	0.0	0.0	0.0	0.0	0.035	100.0
0.01	0.005	0.0	0.04434957775988632	0.0	0.0017860312674510988	0.0349957381497474	99.83596878959686
0.02	0.005	0.0	0.08527165206954367	0.0	0.006947350597874996	0.03499147681844815	99.67220664157358
0.03	0.005	0.0	0.12303110677148846	0.0	0.015206917409867581	0.034987216006039074	99.5087131145839
0.04	0.005	0.0	0.15787235493808616	0.0	0.026310227403042917	0.034982955712456985	99.34548776800548
0.05	0.005	0.0	0.19002092113699964	0.0	0.040023430393956	0.03497869593763869	99.18253016193873
0.06	0.005	0.0	0.21968490082159592	0.0	0.056131613380468966	0.034974436681521046	99.01983985720565
0.07	0.005	0.0	0.24705630730176933	0.0	0.07443723228825445	0.034970177944040885	98.85741641534864
0.08	0.005	0.0	0.27231231476797507	0.0	0.09475867876351252	0.03496591972513504	98.69525939862928
0.09	0.005	0.0	0.2956164057555072	0.0	0.11692896922207681	0.03496166202474038	98.53336837002719
0.1	0.005	0.0	0.3171194282226613	0.0	0.1407945472628838	0.03495740484279376	98.37174289323886
0.11	0.005	0.0	0.3369605716138981	0.0	0.1662141868646994	0.034953148179232056	98.21038253267643
0.12	0.005	0.0	0.35526826804639156	0.0	0.193057987482991	0.034948892033992145	98.04928685346654
0.13	0.005	0.0	0.3721610269708134	0.0	0.22120644989324376	0.034944636407010905	97.88845542144915
0.14	0.005	0.0	0.3877481972855292	0.0	0.25054963744310893	0.034940381298225236	97.72788780317642
0.15	0.005	0.0	0.4021306750492729	0.0	0.2809864028863108	0.03493612670757204	97.56758356591146
0.16	0.005	0.0	0.41540156378699783	0.0	0.312423671194379	0.03493187263498822	97.40754227762721
0.17	0.005	0.0	0.42764676861905937	0.0	0.3447757968800944	0.0349276190804107	97.24776350700527
0.18	0.005	0.0	0.4389455541734185	0.0	0.37796396512185937	0.03492336604377639	97.08824682343476
0.19	0.005	0.0	0.44937106495935075	0.0	0.41191563529805375	0.034919113525022236	96.9289917970111
0.2	0.005	0.0	0.4589907860024758	0.0	0.4465640501118745	0.03491486152408517	96.76999799853492
0.21	0.005	0.0	0.46786699234481827	0.0	0.4818477605936034	0.03491061004090214	96.61126499951084
0.22	0.005	0.0	0.4760571440346326	0.0	0.5177102082714685	0.0349063590754101	96.45279237214635
0.23	0.005	0.0	0.4836142587251983	0.0	0.5540993347163906	0.034902108627546016	96.29457968935071
0.24	0.005	0.0	0.4905872620959169	0.0	0.5909672144737949	0.03489785869724685	96.13662652473364
0.25	0.005	0.0	0.4970212910466869	0.0	0.6282697389369043	0.03489360928444959	95.9789324526044
0.26	0.005	0.0	0.5029580032802602	0.0	0.6659662953577022	0.03488936038909121	95.82149704797037
0.27	0.005	0.0	0.5084358274303802	0.0	0.7040195070501192	0.03488511201110871	95.66431988653619
0.28	0.005	0.0	0.5134902322017753	0.0	0.7423949568962719	0.03488086415043909	95.50740054470238
0.29	0.005	0.0	0.518153935219898	0.0	0.7810609712559631	0.03487661680701935	95.35073859956435
0.3	0.005	0.0	0.5224571357014673	0.0	0.8199883828389386	0.03487236998078653	95.19433362891114
0.31	0.005	0.0	0.5264276888002782	0.0	0.8591503510591246	0.03486812367167763	95.03818521122444
0.32	0.005	0.0	0.5300913073419902	0.0	0.8985221578069049	0.03486387787962969	94.8822929256773
0.33	0.005	0.0	0.533471706563446	0.0	0.9380810590339899	0.03485963260457974	94.72665635213308
0.34	0.005	0.0	0.5365907792030594	0.0	0.9778061083631241	0.034855387846464844	94.57127507114424
0.35	0.005	0.0	0.5394687165679124	0.0	1.017678033843196	0.03485114360522204	94.41614866395138
0.36	0.005	0.0	0.5421241574681087	0.0	1.0576790881858908	0.0348468998807884	94.26127671248187
0.37	0.005	0.0	0.5445742950704767	0.0	1.0977929412853598	0.034842656673100984	94.10665879934893
0.38	0.005	0.0	0.5468349952564462	0.0	1.1380045608598404	0.03483841398209688	93.95229450785043
0.39	0.005	0.0	0.5489209007542641	0.0	1.1783001092594545	0.034834171807713164	93.79818342196766
0.4	0.005	0.0	0.5508455155687911	0.0	1.218666857639694	0.03482993014988694	93.64432512636448
0.41	0.005	0.0	0.5526213095921287	0.0	1.2590930832511782	0.034825689008555295	93.49071920638585
0.42	0.005	0.0	0.5542597794215447	0.0	1.2995680076439704	0.03482144838365535	93.33736524805703
0.43	0.005	0.0	0.5557715402736704	0.0	1.340081706110269	0.0348172082751242	93.18426283808225
0.44	0.005	0.0	0.5571663851950788	0.0	1.3806250492218923	0.034812968682898994	93.03141156384369
0.45	0.005	0.0	0.5584533460333451	0.0	1.4211896415848817	0.034808729606916854	92.87881101340042
0.46	0.005	0.0	0.5596407649134347	0.0	1.4617677526873205	0.0348044910471149	92.72646077548707
0.47	0.005	0.0	0.5607363310150152	0.0	1.5023522795703852	0.03480025300343031	92.57436043951307
0.48	0.005	0.0	0.5617471435950995	0.0	1.5429366852725495	0.03479601547580021	92.4225095955612
0.49	0.005	0.0	0.5626797553378817	0.0	1.5835149569141864	0.03479177846416178	92.27090783438662
0.5	0.005	0.0	0.5635402052197782	0.0	1.624081572330115	0.03478754196845218	92.11955474741595
0.51	0.005	0.0	0.56433407288303	0.0	1.664631447965823	0.03478330598860859	91.96844992674578
0.52	0.005	0.0	0.565066505118224	0.0	1.7051599129557	0.03477907052456819	91.8175929651419
0.53	0.005	0.0	0.5657422455815425	0.0	1.7456626793656285	0.034774835576268176	91.6669834560382
0.54	0.005	0.0	0.5663656788842173	0.0	1.7861358004080183	0.03477060114364575	91.5166209935352
0.55	0.005	0.0	0.5669408479143628	0.0	1.8265756532966948	0.03476636722663812	91.36650517239943
0.56	0.005	0.0	0.5674714788612832	0.0	1.8669789144198932	0.034762133825182485	91.21663558806215
0.57	0.005	0.0	0.5679610168033103	0.0	1.9073425258861076	0.03475790093921609	91.06701183661802
0.58	0.005	0.0	0.5684126383214788	0.0	1.9476636830598975	0.03475366856867615	90.91763351482442
0.59	0.005	0.0	0.5688292698566163	0.0	1.9879398162753767	0.034749436713499914	90.76850022010021
0.6	0.005	0.0	0.5692136179284514	0.0	2.028168562619657	0.03474520537362462	90.61961155052441
0.61	0.005	0.0	0.5695681790643459	0.0	2.068347756321234	0.03474097454898752	90.47096710483541
0.62	0.005	0.0	0.5698952518115963	0.0	2.1084754165200783	0.034736744239525885	90.32256648242998
0.63	0.005	0.0	0.5701969614297784	0.0	2.1485497243158114	0.03473251444517697	90.1744092833617
0.64	0.005	0.0	0.5704752703320424	0.0	2.1885690129727853	0.034728285165878066	90.02649510834027
